sentiment,id,date,query,username,text,clean_text,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label
Negative,1795000005,Thu May 14 06:58:18 PDT 2009,NO_QUERY,KingDaniels,Where have the lovely ladies of @Briclyn_Ent been lately? ,where have the lovely ladies of been lately?,0.5859,Positive,0.1,0.675,Positive
Positive,2175831263,Mon Jun 15 02:07:25 PDT 2009,NO_QUERY,ashleyemma,@Schofe afraid of soup?! seriously!! ,afraid of soup?! seriously!!,-0.3769,Negative,-0.6354166666666666,0.7833333333333333,Negative
Negative,2176824056,Mon Jun 15 04:50:24 PDT 2009,NO_QUERY,sidneykidney,@NatsuMeiyo Long time no speak. Dont be a stranger ,long time no speak. dont be a stranger,-0.296,Negative,-0.05,0.4,Neutral
Positive,1957402289,Fri May 29 00:23:25 PDT 2009,NO_QUERY,markmidwinter,@feblub really good news!! ,really good news!!,0.5827,Positive,1.0,0.6000000000000001,Positive
Negative,2002813259,Tue Jun 02 05:13:27 PDT 2009,NO_QUERY,heyshielav,my tummy is aching ,my tummy is aching,-0.4939,Negative,0.0,0.0,Neutral
Positive,1677659961,Sat May 02 03:17:13 PDT 2009,NO_QUERY,emmamctsjb,@kassymay just to let everyone out there know that kassy wants to be me coz i'm so great so she always mean to me ,just to let everyone out there know that kassy wants to be me coz im so great so she always mean to me,0.7384,Positive,0.22916666666666666,0.5125000000000001,Positive
Negative,2282653211,Mon Jun 22 11:38:24 PDT 2009,NO_QUERY,Model_Oasis,@JOShYlOftY that site is crap and now it keeps changing my status ,that site is crap and now it keeps changing my status,-0.3818,Negative,-0.8,0.8,Negative
Negative,1980288248,Sun May 31 06:17:49 PDT 2009,NO_QUERY,AreonLee,The hayfever pills don't seem to be working anymore ,the hayfever pills dont seem to be working anymore,0.0,Neutral,0.0,0.0,Neutral
Negative,2202617526,Tue Jun 16 22:06:27 PDT 2009,NO_QUERY,CJLockett,"@ChezRHill I am listening to The Truth by India Arie, and it reminds me of high school on the band bus ","i am listening to the truth by india arie, and it reminds me of high school on the band bus",0.3182,Positive,0.16,0.54,Positive
Positive,1555847270,Sat Apr 18 20:52:00 PDT 2009,NO_QUERY,hello_jodie,@jaspercullen I've always wanted to be affected by your special talents. ,ive always wanted to be affected by your special talents.,0.6249,Positive,0.35714285714285715,0.5714285714285714,Positive
Negative,1979958114,Sun May 31 05:10:14 PDT 2009,NO_QUERY,jshie,@Ptrsha good for you you'll be having your prom this year while me it's gonna be next year remember i stopped for a year ,good for you youll be having your prom this year while me its gonna be next year remember i stopped for a year,0.25,Positive,0.35,0.30000000000000004,Positive
Positive,2178743008,Mon Jun 15 08:08:33 PDT 2009,NO_QUERY,Schnik,"@diamondhead94 LOL. Enjoy your grains, nutty. ","lol. enjoy your grains, nutty.",0.7184,Positive,0.6000000000000001,0.6,Positive
Negative,2186896067,Mon Jun 15 19:29:39 PDT 2009,NO_QUERY,MistyKiser,hit an awesome sale at old navy tonight...oh only for the guys though ,hit an awesome sale at old navy tonight...oh only for the guys though,0.6249,Positive,0.3666666666666667,0.7333333333333334,Positive
Negative,1677394900,Sat May 02 01:51:21 PDT 2009,NO_QUERY,Laraine09,@tommcfly Mmmm im starving and stuck at work   if Tom tour man is with you i have just text him say hi to him it will be so funny  x,mmmm im starving and stuck at work if tom tour man is with you i have just text him say hi to him it will be so funny x,-0.0152,Neutral,0.25,1.0,Positive
Positive,2174782227,Sun Jun 14 23:18:12 PDT 2009,NO_QUERY,happylovesChuck,@ktbeeper thanks  that'll be nice ,thanks thatll be nice,0.6908,Positive,0.4,0.6,Positive
Negative,1685691572,Sun May 03 01:35:15 PDT 2009,NO_QUERY,tekeema,"@dukesofdaville ric, you suck for changing the plan.  dude would have been gone by now.  thanks for nothing, old friend! ","ric, you suck for changing the plan. dude would have been gone by now. thanks for nothing, old friend!",-0.4442,Negative,0.1625,0.2,Positive
Negative,2263463947,Sun Jun 21 00:53:07 PDT 2009,NO_QUERY,katiemaren, Happy Fathers day. ILUDaddy.    First father's day sans father.,happy fathers day. iludaddy. first fathers day sans father.,0.5719,Positive,0.525,0.6666666666666666,Positive
Negative,2001468781,Tue Jun 02 00:59:25 PDT 2009,NO_QUERY,Rachel01989,"@StewPink Bless ya darlin, sometimes its good being unemployed, but when its raining n no1 goes out its crap  xxxxx","bless ya darlin, sometimes its good being unemployed, but when its raining n no1 goes out its crap xxxxx",-0.1406,Negative,-0.050000000000000044,0.7000000000000001,Negative
Negative,1752222529,Sat May 09 21:20:55 PDT 2009,NO_QUERY,kiwusha,"http://twitpic.com/4wfdp - Its been such a long time i havent gotten a moskito bit, why now!??!? ","its been such a long time i havent gotten a moskito bit, why now!??!?",0.0,Neutral,-0.0390625,0.45,Neutral
Positive,1985400162,Sun May 31 17:01:55 PDT 2009,NO_QUERY,beckyvee,"and i can't wait for that to happen... soon, very soon... ","and i cant wait for that to happen... soon, very soon...",0.0,Neutral,0.2,0.3,Positive
Positive,2190105803,Tue Jun 16 01:47:01 PDT 2009,NO_QUERY,TweetingGirl,Follow me and I will Follow YOU xox ,follow me and i will follow you xox,0.0,Neutral,0.0,0.0,Neutral
Negative,1692051801,Sun May 03 19:10:25 PDT 2009,NO_QUERY,boo86boo,attempting to clean up my friends place because she is very sick ,attempting to clean up my friends place because she is very sick,0.2975,Positive,-0.28095238095238095,0.8500000000000001,Negative
Positive,1679910081,Sat May 02 10:27:53 PDT 2009,NO_QUERY,yoourfantasy,is sooo upp  tanning? i think yes!,is sooo upp tanning? i think yes!,0.4574,Positive,0.0,0.0,Neutral
Positive,1994862006,Mon Jun 01 12:34:29 PDT 2009,NO_QUERY,Anime81,"Okay, so I'm trying to help out buddies of mine. Please follow @Claire_inLaPush and @RebeccaBlack_ because they are AWESOME! DO IT. NOW. ","okay, so im trying to help out buddies of mine. please follow and because they are awesome! do it. now.",0.8832,Positive,0.75,0.75,Positive
Negative,1999998600,Mon Jun 01 21:12:48 PDT 2009,NO_QUERY,gugitron,I'm really good at losing the remote ,im really good at losing the remote,0.0847,Positive,0.3,0.4,Positive
Negative,2284721298,Mon Jun 22 14:13:58 PDT 2009,NO_QUERY,joannetaylor25,im gutted bowt the katie n peter situation  xxxxxx,im gutted bowt the katie n peter situation xxxxxx,0.0,Neutral,0.0,0.0,Neutral
Positive,1956641537,Thu May 28 22:20:09 PDT 2009,NO_QUERY,BLeigh1130,@nicholle32 &quot;Girl for all seasons&quot; &amp; &quot;Hands of Time&quot; ,quotgirl for all seasonsquot amp quothands of timequot,0.0,Neutral,0.0,0.0,Neutral
Negative,2032507223,Thu Jun 04 11:21:26 PDT 2009,NO_QUERY,Nusky815,@mikebailey01 I'll build you one! lol!!  I want it too ,ill build you one! lol!! i want it too,0.2905,Positive,0.1875,0.85,Positive
Positive,2000332470,Mon Jun 01 21:53:27 PDT 2009,NO_QUERY,jayeshj,"@babymridul You don't need a salon, you need a saloon http://bit.ly/Tt0SA  ","you dont need a salon, you need a saloon",0.0,Neutral,0.0,0.0,Neutral
Positive,1957371896,Fri May 29 00:17:53 PDT 2009,NO_QUERY,Ahmaeya,@ellaxceleste....now i understand why the hell twitter took over the world...its CRACKNESS and yes im using ya word @therealgbaby ,....now i understand why the hell twitter took over the world...its crackness and yes im using ya word,-0.4404,Negative,0.0,0.0,Neutral
Positive,1966522956,Fri May 29 17:55:25 PDT 2009,NO_QUERY,pepsigirl1981,Yup. Not gna work?    TaShA   ,yup. not gna work? tasha,0.0,Neutral,0.0,0.0,Neutral
Positive,2064273438,Sun Jun 07 05:47:20 PDT 2009,NO_QUERY,Gypseewoman,I had a great alone time with the Man.  ,i had a great alone time with the man.,0.4767,Positive,0.8,0.75,Positive
Negative,1563571276,Sun Apr 19 23:21:13 PDT 2009,NO_QUERY,Saintscrab,"they've used different rolling stock on train this morning, fewer seats in each carriage ","theyve used different rolling stock on train this morning, fewer seats in each carriage",0.0,Neutral,0.0,0.6,Neutral
Positive,1975646659,Sat May 30 15:35:59 PDT 2009,NO_QUERY,simfin,@goodonskis  well done you ,well done you,0.2732,Positive,0.0,0.0,Neutral
Positive,1558795564,Sun Apr 19 09:25:28 PDT 2009,NO_QUERY,ipodispink,My dad wouldnt take me to where ever he is going! PB&amp;Teddybear ,my dad wouldnt take me to where ever he is going! pbampteddybear,0.0,Neutral,0.0,0.0,Neutral
Negative,2265355344,Sun Jun 21 06:23:51 PDT 2009,NO_QUERY,Maranique,"bout to b in a NO twitter zone, allllllll day ","bout to b in a no twitter zone, allllllll day",-0.296,Negative,0.0,0.0,Neutral
Positive,1974888679,Sat May 30 14:01:19 PDT 2009,NO_QUERY,BBC_Fangirl,"I don't even watch BGT yet even I'm glad Diversity won. I saw their first audition a while back, it was brilliant. ","i dont even watch bgt yet even im glad diversity won. i saw their first audition a while back, it was brilliant.",0.8885,Positive,0.4125,0.5833333333333333,Positive
Negative,2222573676,Thu Jun 18 07:10:00 PDT 2009,NO_QUERY,giaani,i wanna here we again!!!! but i don't find ,i wanna here we again!!!! but i dont find,0.0,Neutral,0.0,0.0,Neutral
Negative,2012345042,Tue Jun 02 20:29:18 PDT 2009,NO_QUERY,NotQuiteAdam,"Peggle, you my only friend.   ","peggle, you my only friend.",0.4939,Positive,0.0,1.0,Neutral
Positive,2067741466,Sun Jun 07 12:52:44 PDT 2009,NO_QUERY,amymcfly,just got homeee. need to revise  me and charley just recorded our phone call. sooo cool ,just got homeee. need to revise me and charley just recorded our phone call. sooo cool,0.3182,Positive,0.35,0.65,Positive
Negative,2324680318,Thu Jun 25 03:46:43 PDT 2009,NO_QUERY,nlz77,...saying goodbye to my other half this morning  thank God for airplanes and vacation time!,...saying goodbye to my other half this morning thank god for airplanes and vacation time!,0.5983,Positive,-0.16666666666666666,0.2708333333333333,Negative
Positive,2175944539,Mon Jun 15 02:27:25 PDT 2009,NO_QUERY,omg_clothing,morning twitterville  how ius everyone today? Hello new followers nice to meet you ,morning twitterville how ius everyone today? hello new followers nice to meet you,0.4215,Positive,0.36818181818181817,0.7272727272727273,Positive
Positive,1883663856,Fri May 22 08:54:47 PDT 2009,NO_QUERY,MathGroupie,@bephoebe Too many people/dogs/stuff Too little space/general camping enthusiasm. With @odysseyqueen's brood numbers remain the same ,too many peopledogsstuff too little spacegeneral camping enthusiasm. with s brood numbers remain the same,0.3892,Positive,0.10416666666666667,0.375,Positive
Negative,1984731613,Sun May 31 15:41:41 PDT 2009,NO_QUERY,matthewkempster,@mktweetup nooo. i wish. not even web design ,nooo. i wish. not even web design,0.4019,Positive,0.0,0.0,Neutral
Positive,2174473995,Sun Jun 14 22:37:43 PDT 2009,NO_QUERY,Myycaa,"@jonasbrothers Hello guys. I love them very much.Ohh Im from argentina , bye ","hello guys. i love them very much.ohh im from argentina , bye",0.6369,Positive,0.35,0.44999999999999996,Positive
Negative,1982762287,Sun May 31 11:51:07 PDT 2009,NO_QUERY,raychL,not really feelin it today ,not really feelin it today,0.0,Neutral,-0.1,0.2,Negative
Positive,1559482732,Sun Apr 19 11:15:28 PDT 2009,NO_QUERY,MrShell,Happy to see the Iphone Contract has gone down in price  ........A few more drops and by September it'll be free with a ï¿½15 monthly,happy to see the iphone contract has gone down in price ........a few more drops and by september itll be free with a ï½15 monthly,0.7906,Positive,0.2688888888888889,0.5377777777777778,Positive
Positive,1961863737,Fri May 29 10:09:32 PDT 2009,NO_QUERY,garymurning,@fun_razor Thanks for the #followfriday . Really good of you ,thanks for the followfriday . really good of you,0.7264,Positive,0.44999999999999996,0.4,Positive
Negative,2045331164,Fri Jun 05 10:34:18 PDT 2009,NO_QUERY,kjdsmith,Thinking about my 9 month old son. The doctor says that he will need to get tubes in his ears. ,thinking about my 9 month old son. the doctor says that he will need to get tubes in his ears.,0.0,Neutral,0.1,0.2,Positive
Positive,1971621322,Sat May 30 07:31:19 PDT 2009,NO_QUERY,veritanuda,@NathanFillion Right now the weather is gorgeous and looks to be all weekend. Shorts n tshirts n bbqs this weekend  It'll never last tho'!,right now the weather is gorgeous and looks to be all weekend. shorts n tshirts n bbqs this weekend itll never last tho!,0.6476,Positive,0.32857142857142857,0.5007936507936508,Positive
Negative,2221717455,Thu Jun 18 05:53:16 PDT 2009,NO_QUERY,kjeldsen,"@Malarkey [stupid ENTER button] is no longer working, due to server screw up ","stupid enter button is no longer working, due to server screw up",-0.7184,Negative,-0.46249999999999997,0.6875,Negative
Negative,1996393526,Mon Jun 01 15:00:38 PDT 2009,NO_QUERY,luckylol,"I will pray for them, I know that 2 of them are from my city ","i will pray for them, i know that 2 of them are from my city",0.3182,Positive,0.0,0.0,Neutral
Positive,1833878800,Mon May 18 00:47:12 PDT 2009,NO_QUERY,lorrainedaum,@blissmanu I started at 15:50 and reached the finish line around 2:08 later. Quite proud of myself I must say! ,i started at 1550 and reached the finish line around 208 later. quite proud of myself i must say!,0.623,Positive,0.5,0.5,Positive
Positive,1881452788,Fri May 22 04:42:23 PDT 2009,NO_QUERY,Sizzllllee,has taken the day off schoooool ,has taken the day off schoooool,0.0,Neutral,0.0,0.0,Neutral
Positive,2055087454,Sat Jun 06 08:40:27 PDT 2009,NO_QUERY,iLoxy,@minx100 good stuff  I'll be posting up to #huddle on Monday / Tuesday :-p #tweetschoolonline,good stuff ill be posting up to huddle on monday tuesday p tweetschoolonline,0.0258,Neutral,0.09999999999999998,0.8,Positive
Negative,2060323881,Sat Jun 06 18:41:26 PDT 2009,NO_QUERY,MissShannon,Is FUMING!!! My 3 week old IPOD is GONE! I haven't seen it since Tap 6 on Thursday. Teachers...please keep an eye out! ,is fuming!!! my 3 week old ipod is gone! i havent seen it since tap 6 on thursday. teachers...please keep an eye out!,-0.7067,Negative,0.15625,0.2,Positive
Negative,2012999243,Tue Jun 02 21:42:28 PDT 2009,NO_QUERY,rakefet27,It makes me so sad that I lost so many followers today!!!   gosh..maybe I'm taking this twitter thing too seriously. ;) LOL,it makes me so sad that i lost so many followers today!!! gosh..maybe im taking this twitter thing too seriously. lol,-0.7454,Negative,0.42552083333333335,0.7333333333333334,Positive
Positive,1992334845,Mon Jun 01 08:35:08 PDT 2009,NO_QUERY,juropel,Some Kinks for @Hive76   â« http://blip.fm/~7fknc,some kinks for â,0.0,Neutral,0.0,0.0,Neutral
Negative,2002990456,Tue Jun 02 05:38:25 PDT 2009,NO_QUERY,jeroenvangeel,@docbaty hey dude! my back is off to a cracking start  the rest is great! you?,hey dude! my back is off to a cracking start the rest is great! you?,0.6892,Positive,0.5,0.375,Positive
Negative,1792732145,Thu May 14 00:03:38 PDT 2009,NO_QUERY,buvala,@guttedgrace I am SO sorry I forgot to get you today  I bet someone will let you borrow their car? (wink wink Stephy),i am so sorry i forgot to get you today i bet someone will let you borrow their car? wink wink stephy,-0.1513,Negative,-0.5,1.0,Negative
Negative,2197230964,Tue Jun 16 13:30:51 PDT 2009,NO_QUERY,jamiejamison,@HelloImJustin yeah! I paid $50 for that game and I want to play it ,yeah! i paid 50 for that game and i want to play it,0.636,Positive,-0.4,0.4,Negative
Negative,2015352736,Wed Jun 03 04:26:06 PDT 2009,NO_QUERY,evatweets,@_doodle  Stupid bosses.,stupid bosses.,-0.5267,Negative,-0.7999999999999999,1.0,Negative
Positive,1992872744,Mon Jun 01 09:27:39 PDT 2009,NO_QUERY,kimberley_,"some of these sketches are alright, im pretty happy with them, will scan tomorrow and show you all ","some of these sketches are alright, im pretty happy with them, will scan tomorrow and show you all",0.836,Positive,0.525,1.0,Positive
Negative,2057611921,Sat Jun 06 13:19:45 PDT 2009,NO_QUERY,Jenivere,@RocketMinx yarr it's a bitch - eyes are bloodshot despite drops  I knew there was a reason I hated summer! And in ff7 I forgot where I am,yarr its a bitch eyes are bloodshot despite drops i knew there was a reason i hated summer! and in ff7 i forgot where i am,-0.8516,Negative,-1.0,0.7,Negative
Negative,2244264821,Fri Jun 19 14:31:11 PDT 2009,NO_QUERY,erainaOMG,"my tail light its out  gonna attempt to fix it now, or just watch lucas do it idk :o","my tail light its out gonna attempt to fix it now, or just watch lucas do it idk o",-0.1027,Negative,0.4,0.7,Positive
Negative,2072092856,Sun Jun 07 20:23:21 PDT 2009,NO_QUERY,Nessie,augh so annoyed today  then had a pointless argument with my honey. i mean really who cares whose meatball it was!,augh so annoyed today then had a pointless argument with my honey. i mean really who cares whose meatball it was!,-0.3414,Negative,-0.178125,0.546875,Negative
